2024-10-25 20:41:46.607 -05 [11000] FATAL:  la autentificaci�n password fall� para el usuario �postgres�
2024-10-26 09:11:13.166 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.166 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Eberto Morrieson', '2022-06-18');
2024-10-26 09:11:13.172 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.172 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Ronny Batham', '2017-02-24');
2024-10-26 09:11:13.179 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.179 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Krystal Bircher', '2008-08-30');
2024-10-26 09:11:13.185 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.185 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Roseann Tendahl', '2015-09-17');
2024-10-26 09:11:13.191 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.191 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Brand Waye', '2015-02-22');
2024-10-26 09:11:13.198 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.198 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Isabel Loutheane', '2009-05-06');
2024-10-26 09:11:13.204 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.204 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Gilda Verecker', '2008-10-22');
2024-10-26 09:11:13.211 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.211 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Rycca Kerbler', '2020-04-18');
2024-10-26 09:11:13.217 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.217 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Allyce Pelos', '2015-03-23');
2024-10-26 09:11:13.223 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.223 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Bibby Winpenny', '2023-10-16');
2024-10-26 09:11:13.231 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.231 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Celisse Lee', '2010-06-08');
2024-10-26 09:11:13.237 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.237 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Dora Machans', '2014-04-08');
2024-10-26 09:11:13.245 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.245 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Beatriz Lowbridge', '2015-05-23');
2024-10-26 09:11:13.254 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.254 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Barri Janik', '2007-08-10');
2024-10-26 09:11:13.262 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.262 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Horace Bassil', '2012-08-07');
2024-10-26 09:11:13.269 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.269 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Neill Holberry', '2019-08-21');
2024-10-26 09:11:13.277 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.277 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Gertruda Hardern', '2013-10-29');
2024-10-26 09:11:13.284 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.284 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Christan Risborough', '2019-01-26');
2024-10-26 09:11:13.291 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.291 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Aldon Gagie', '2013-04-01');
2024-10-26 09:11:13.299 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.299 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Peta Ferre', '2023-08-21');
2024-10-26 09:11:13.306 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.306 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Bard Johns', '2006-04-20');
2024-10-26 09:11:13.313 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.313 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Georgeanne Redwall', '2008-07-01');
2024-10-26 09:11:13.319 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.319 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Marcie Bearne', '2012-02-29');
2024-10-26 09:11:13.327 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.327 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Cart Nipper', '2024-02-11');
2024-10-26 09:11:13.335 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.335 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Kelsi Kiss', '2021-11-27');
2024-10-26 09:11:13.342 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.342 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Elva Cicccitti', '2007-04-10');
2024-10-26 09:11:13.349 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.349 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Charleen Cluckie', '2024-05-03');
2024-10-26 09:11:13.357 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.357 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Brady Codner', '2009-07-05');
2024-10-26 09:11:13.366 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.366 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Dionisio Fleisch', '2021-12-30');
2024-10-26 09:11:13.374 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.374 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Evvy Gravenall', '2021-06-11');
2024-10-26 09:11:13.381 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.381 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Fulton Schwandner', '2023-11-20');
2024-10-26 09:11:13.389 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.389 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Giacomo McCorrie', '2005-12-01');
2024-10-26 09:11:13.395 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.395 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Marielle Challinor', '2007-07-21');
2024-10-26 09:11:13.403 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.403 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Monti Gregon', '2011-01-02');
2024-10-26 09:11:13.411 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.411 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Pietra Mattersey', '2011-09-15');
2024-10-26 09:11:13.418 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.418 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Morgen Haestier', '2012-12-07');
2024-10-26 09:11:13.426 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.426 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Jo ann Cowwell', '2015-01-02');
2024-10-26 09:11:13.434 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.434 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Petronella Deakes', '2007-05-20');
2024-10-26 09:11:13.442 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.442 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Curt Vignal', '2009-11-19');
2024-10-26 09:11:13.449 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.449 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Godart Hierro', '2005-11-03');
2024-10-26 09:11:13.456 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.456 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Celinka Peterson', '2024-09-16');
2024-10-26 09:11:13.463 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.463 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Cloe Launder', '2014-11-18');
2024-10-26 09:11:13.470 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.470 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Erick Dhenin', '2009-11-26');
2024-10-26 09:11:13.477 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.477 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Osmund Stovold', '2018-04-09');
2024-10-26 09:11:13.483 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.483 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Kleon Losebie', '2018-01-12');
2024-10-26 09:11:13.489 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.489 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Misty Dytham', '2019-06-21');
2024-10-26 09:11:13.496 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.496 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Augusta Gaunter', '2018-11-17');
2024-10-26 09:11:13.502 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.502 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Mira McGinly', '2017-05-09');
2024-10-26 09:11:13.508 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.508 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Collen Woolger', '2018-09-16');
2024-10-26 09:11:13.515 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.515 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Kial Barnardo', '2020-05-15');
2024-10-26 09:11:13.521 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.521 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Tome Sprionghall', '2021-02-23');
2024-10-26 09:11:13.528 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.528 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Carny Ianittello', '2005-11-19');
2024-10-26 09:11:13.534 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.534 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Halie Cure', '2007-08-06');
2024-10-26 09:11:13.540 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.540 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Xenia Delouch', '2023-10-15');
2024-10-26 09:11:13.546 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.546 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Dougy Bouller', '2022-03-08');
2024-10-26 09:11:13.552 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.552 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Florie Pietesch', '2008-12-06');
2024-10-26 09:11:13.559 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.559 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Holly-anne Brawn', '2009-03-14');
2024-10-26 09:11:13.565 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.565 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Demetris Fabri', '2017-08-16');
2024-10-26 09:11:13.571 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.571 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Balduin Di Biaggi', '2018-09-26');
2024-10-26 09:11:13.578 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.578 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Waiter Lanfranconi', '2017-12-26');
2024-10-26 09:11:13.584 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.584 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Mill Grouer', '2009-01-31');
2024-10-26 09:11:13.590 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.590 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Sol Shearman', '2014-12-11');
2024-10-26 09:11:13.597 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.597 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Gar Gopsall', '2018-05-06');
2024-10-26 09:11:13.603 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.603 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Alwyn Treweke', '2007-06-02');
2024-10-26 09:11:13.610 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.610 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Garrott Puddin', '2022-04-09');
2024-10-26 09:11:13.617 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.617 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Alexandra Hartil', '2008-04-14');
2024-10-26 09:11:13.624 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.624 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Kaitlin Stowe', '2016-01-04');
2024-10-26 09:11:13.632 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.632 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Allx Yuill', '2009-04-12');
2024-10-26 09:11:13.639 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.639 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Norbert Mogg', '2021-06-21');
2024-10-26 09:11:13.646 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.646 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Waring Briddock', '2011-07-13');
2024-10-26 09:11:13.652 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.652 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Stepha Gabler', '2007-12-25');
2024-10-26 09:11:13.658 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.658 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Reider Szymaniak', '2015-05-14');
2024-10-26 09:11:13.665 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.665 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Scott Kunat', '2013-07-11');
2024-10-26 09:11:13.671 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.671 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Ilario Fenix', '2005-11-22');
2024-10-26 09:11:13.677 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.677 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Raeann Tineman', '2008-11-02');
2024-10-26 09:11:13.683 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.683 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Rosalia Whistance', '2020-03-20');
2024-10-26 09:11:13.689 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.689 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Chlo McNeice', '2015-03-02');
2024-10-26 09:11:13.696 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.696 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Rem Paulino', '2015-07-10');
2024-10-26 09:11:13.702 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.702 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Colas Simonsson', '2013-12-26');
2024-10-26 09:11:13.708 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.708 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Shoshana Pomeroy', '2014-11-13');
2024-10-26 09:11:13.714 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.714 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Reeba L''argent', '2007-10-28');
2024-10-26 09:11:13.721 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.721 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Shirl Nares', '2011-12-16');
2024-10-26 09:11:13.727 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.727 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Nerte Drohane', '2008-02-06');
2024-10-26 09:11:13.733 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.733 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Ad Eastop', '2013-10-30');
2024-10-26 09:11:13.739 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.739 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Karen Eat', '2022-10-08');
2024-10-26 09:11:13.746 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.746 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Sunny Pressnell', '2023-10-22');
2024-10-26 09:11:13.752 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.752 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Carlotta Wadeling', '2008-05-01');
2024-10-26 09:11:13.758 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.758 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Zak Cardozo', '2021-09-05');
2024-10-26 09:11:13.765 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.765 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Costa Pretty', '2011-06-21');
2024-10-26 09:11:13.771 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.771 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Chiquia Merali', '2015-05-31');
2024-10-26 09:11:13.777 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.777 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Freida Goodsell', '2007-09-13');
2024-10-26 09:11:13.785 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.785 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Yorke Godden', '2009-06-07');
2024-10-26 09:11:13.791 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.791 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Andriette Laroze', '2017-07-28');
2024-10-26 09:11:13.797 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.797 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Junette Coghlan', '2012-12-26');
2024-10-26 09:11:13.804 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.804 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Angelika Portam', '2006-06-22');
2024-10-26 09:11:13.810 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.810 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Rebecca Dreakin', '2024-07-26');
2024-10-26 09:11:13.816 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.816 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Ninnette Bassett', '2015-03-03');
2024-10-26 09:11:13.822 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.822 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Giffy Clarkin', '2021-07-16');
2024-10-26 09:11:13.829 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.829 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Timmy Tunuy', '2014-05-16');
2024-10-26 09:11:13.835 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.835 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Chrissy Cottu', '2023-09-11');
2024-10-26 09:11:13.841 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
2024-10-26 09:11:13.841 -05 [16736] SENTENCIA:  INSERT INTO VISITANTES (Nombre, FechaVista) VALUES ('Nara Brouncker', '2011-07-25');
2024-10-26 09:11:13.848 -05 [16736] ERROR:  no existe la columna «fechavista» en la relación «visitantes» en carácter 33
